unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_129.jpg,7,T7,7,2621,252.66119801602443,47.26898130484548
Scoliosis__S_129.jpg,8,T8,3,32,241.03125,27.375
Scoliosis__S_129.jpg,8,T8,14,1887,293.47482776894543,45.59724430312666
Scoliosis__S_129.jpg,9,T9,12,813,321.3444034440344,61.76137761377614
Scoliosis__S_129.jpg,10,T10,11,758,330.76912928759896,76.46833773087072
Scoliosis__S_129.jpg,11,T11,1,2694,355.4944320712695,96.03711952487008
Scoliosis__S_129.jpg,11,T11,16,52,356.65384615384613,153.53846153846155
Scoliosis__S_129.jpg,12,T12,3,3586,388.02147239263803,157.00780814277746
Scoliosis__S_129.jpg,12,T12,13,83,378.8313253012048,64.46987951807229
Scoliosis__S_129.jpg,13,L1,2,1307,425.7842387146136,55.4743687834736
Scoliosis__S_129.jpg,13,L1,3,4364,435.205087076077,196.974335472044
Scoliosis__S_129.jpg,14,L2,1,2526,473.9916864608076,200.93863816310372
Scoliosis__S_129.jpg,14,L2,9,172,497.0755813953488,193.87790697674419
Scoliosis__S_129.jpg,14,L2,33,256,540.1796875,207.328125
Scoliosis__S_129.jpg,15,L3,1,3487,517.0871809578434,206.8970461714941
Scoliosis__S_129.jpg,15,L3,4,144,525.5,43.8125
Scoliosis__S_129.jpg,15,L3,5,34,540.2647058823529,245.64705882352942
Scoliosis__S_129.jpg,15,L3,7,151,549.0794701986755,161.01324503311258
Scoliosis__S_129.jpg,16,L4,1,116,544.5,240.33620689655172
Scoliosis__S_129.jpg,16,L4,2,1951,562.1025115325474,192.4966683751922
Scoliosis__S_129.jpg,17,L5,1,111,560.4504504504505,235.8918918918919
Scoliosis__S_129.jpg,17,L5,2,2439,589.4214842148422,186.8519885198852
Scoliosis__S_136.jpg,1,T1,1,2203,30.407625964593734,219.68996822514754
Scoliosis__S_136.jpg,2,T2,1,2425,56.981855670103094,212.3142268041237
Scoliosis__S_136.jpg,2,T2,2,403,116.0,162.33746898263027
Scoliosis__S_136.jpg,3,T3,1,6261,113.18367672895704,196.0166107650535
Scoliosis__S_136.jpg,4,T4,6,485,156.35463917525774,203.16907216494846
Scoliosis__S_136.jpg,5,T5,1,3701,185.7865441772494,171.2426371251013
Scoliosis__S_136.jpg,6,T6,13,104,195.625,164.96153846153845
Scoliosis__S_136.jpg,6,T6,28,367,206.84196185286103,191.57765667574932
Scoliosis__S_136.jpg,7,T7,5,4300,232.50581395348837,179.49488372093023
Scoliosis__S_136.jpg,8,T8,1,2057,261.70977151191056,185.25960136120563
Scoliosis__S_136.jpg,8,T8,9,338,494.11242603550295,91.58579881656804
Scoliosis__S_136.jpg,9,T9,1,3183,289.24285265472827,189.65252906063463
Scoliosis__S_136.jpg,10,T10,1,3475,326.7030215827338,212.2886330935252
Scoliosis__S_136.jpg,11,T11,1,3485,361.49956958393113,221.33629842180775
Scoliosis__S_136.jpg,12,T12,1,2376,389.00799663299665,217.59680134680136
Scoliosis__S_136.jpg,13,L1,1,5974,425.5741546702377,188.36123200535656
Scoliosis__S_136.jpg,13,L1,14,180,464.8722222222222,109.20555555555555
Scoliosis__S_136.jpg,13,L1,16,85,481.6235294117647,96.82352941176471
Scoliosis__S_136.jpg,13,L1,19,38,497.7631578947368,106.55263157894737
Scoliosis__S_136.jpg,14,L2,1,5779,471.23446963142413,182.32306627444194
Scoliosis__S_136.jpg,15,L3,3,45,487.8,199.93333333333334
Scoliosis__S_136.jpg,15,L3,7,4040,517.2730198019802,149.24628712871288
Scoliosis__S_136.jpg,16,L4,1,1729,541.6975130133025,132.62695199537305
Scoliosis__S_136.jpg,16,L4,4,75,566.9866666666667,66.70666666666666
Scoliosis__S_136.jpg,17,L5,1,2351,561.4717141641854,117.87409612930668
Scoliosis__S_140.jpg,1,T1,1,2220,15.657657657657658,109.52432432432433
Scoliosis__S_140.jpg,2,T2,1,5052,56.21575613618369,91.1381631037213
Scoliosis__S_140.jpg,2,T2,3,40,19.95,90.825
Scoliosis__S_140.jpg,3,T3,4,3965,98.48852459016393,91.50441361916772
Scoliosis__S_140.jpg,4,T4,4,761,130.03022339027595,78.28252299605782
Scoliosis__S_140.jpg,4,T4,8,62,131.29032258064515,37.306451612903224
Scoliosis__S_140.jpg,4,T4,42,55,256.5090909090909,143.54545454545453
Scoliosis__S_140.jpg,5,T5,17,5799,169.37196068287636,71.45059493016038
Scoliosis__S_140.jpg,5,T5,29,305,211.80983606557376,28.99344262295082
Scoliosis__S_140.jpg,5,T5,31,186,209.77956989247312,80.3763440860215
Scoliosis__S_140.jpg,6,T6,9,113,177.58407079646017,51.64601769911504
Scoliosis__S_140.jpg,6,T6,41,242,220.29338842975207,121.10743801652893
Scoliosis__S_140.jpg,6,T6,70,786,308.3027989821883,171.76844783715012
Scoliosis__S_140.jpg,6,T6,82,39,300.4871794871795,78.02564102564102
Scoliosis__S_140.jpg,6,T6,87,56,306.73214285714283,86.03571428571429
Scoliosis__S_140.jpg,6,T6,89,143,320.6013986013986,199.53846153846155
Scoliosis__S_140.jpg,6,T6,90,86,318.19767441860466,89.43023255813954
Scoliosis__S_140.jpg,7,T7,3,62,185.58064516129033,51.38709677419355
Scoliosis__S_140.jpg,7,T7,19,144,202.42361111111111,92.92361111111111
Scoliosis__S_140.jpg,7,T7,20,4062,232.19153126538652,75.52067946824225
Scoliosis__S_140.jpg,7,T7,55,42,258.8095238095238,132.78571428571428
Scoliosis__S_140.jpg,7,T7,62,141,270.16312056737587,95.8936170212766
Scoliosis__S_140.jpg,7,T7,63,315,276.3619047619048,150.26031746031745
Scoliosis__S_140.jpg,7,T7,94,47,400.4468085106383,205.40425531914894
Scoliosis__S_140.jpg,8,T8,21,3037,273.1392821863681,100.84688837668752
Scoliosis__S_140.jpg,8,T8,123,39,413.97435897435895,204.35897435897436
Scoliosis__S_140.jpg,8,T8,124,65,430.5846153846154,257.18461538461537
Scoliosis__S_140.jpg,9,T9,5,209,284.36842105263156,72.63636363636364
Scoliosis__S_140.jpg,9,T9,15,31,293.5806451612903,93.48387096774194
Scoliosis__S_140.jpg,9,T9,18,1031,309.01939864209504,128.77594568380212
Scoliosis__S_140.jpg,9,T9,19,108,301.76851851851853,70.93518518518519
Scoliosis__S_140.jpg,9,T9,37,43,320.95348837209303,99.20930232558139
Scoliosis__S_140.jpg,9,T9,42,111,325.72972972972974,205.63963963963963
Scoliosis__S_140.jpg,10,T10,7,238,321.79411764705884,114.91176470588235
Scoliosis__S_140.jpg,10,T10,13,707,335.2729844413013,149.2036775106082
Scoliosis__S_140.jpg,10,T10,18,121,323.64462809917353,151.4297520661157
Scoliosis__S_140.jpg,10,T10,91,61,392.73770491803276,263.4918032786885
Scoliosis__S_140.jpg,11,T11,1,379,335.15303430079155,129.65963060686016
Scoliosis__S_140.jpg,11,T11,21,1674,358.078853046595,157.49820788530465
Scoliosis__S_140.jpg,11,T11,29,263,362.8593155893536,246.1406844106464
Scoliosis__S_140.jpg,11,T11,32,259,368.35135135135135,206.1042471042471
Scoliosis__S_140.jpg,11,T11,43,33,387.42424242424244,230.78787878787878
Scoliosis__S_140.jpg,11,T11,44,47,388.6808510638298,258.9574468085106
Scoliosis__S_140.jpg,11,T11,91,102,552.1666666666666,89.00980392156863
Scoliosis__S_140.jpg,12,T12,2,1377,408.8562091503268,201.5119825708061
Scoliosis__S_140.jpg,12,T12,7,360,396.86944444444447,157.84722222222223
Scoliosis__S_140.jpg,12,T12,14,125,412.776,250.384
Scoliosis__S_140.jpg,12,T12,15,270,431.4148148148148,210.11481481481482
Scoliosis__S_140.jpg,12,T12,21,36,536.0833333333334,99.88888888888889
Scoliosis__S_140.jpg,13,L1,8,54,425.3703703703704,220.92592592592592
Scoliosis__S_140.jpg,13,L1,9,531,434.23917137476457,170.76647834274954
Scoliosis__S_140.jpg,13,L1,20,979,468.1144024514811,225.1011235955056
Scoliosis__S_140.jpg,14,L2,1,38,495.1842105263158,136.21052631578948
Scoliosis__S_140.jpg,14,L2,4,509,509.328094302554,145.91748526522593
Scoliosis__S_140.jpg,14,L2,17,74,509.4054054054054,244.44594594594594
Scoliosis__S_140.jpg,14,L2,19,257,523.1906614785992,106.49805447470817
Scoliosis__S_140.jpg,14,L2,39,251,548.2310756972112,119.7808764940239
Scoliosis__S_140.jpg,14,L2,41,40,548.225,216.65
Scoliosis__S_140.jpg,15,L3,1,2565,513.8042884990253,198.83586744639376
Scoliosis__S_140.jpg,15,L3,2,158,499.0886075949367,140.9620253164557
Scoliosis__S_140.jpg,15,L3,19,149,521.3758389261745,121.42281879194631
Scoliosis__S_140.jpg,15,L3,51,88,556.8181818181819,119.9090909090909
Scoliosis__S_140.jpg,15,L3,52,33,553.7575757575758,216.0909090909091
Scoliosis__S_140.jpg,16,L4,1,316,497.77848101265823,190.3132911392405
Scoliosis__S_140.jpg,16,L4,2,172,496.1511627906977,249.86627906976744
Scoliosis__S_140.jpg,16,L4,3,43,499.25581395348837,126.23255813953489
Scoliosis__S_140.jpg,16,L4,4,1952,545.5512295081967,179.6547131147541
Scoliosis__S_140.jpg,16,L4,6,130,527.0461538461539,169.8846153846154
Scoliosis__S_140.jpg,16,L4,14,135,551.0370370370371,72.45925925925926
Scoliosis__S_140.jpg,16,L4,16,224,579.3303571428571,55.370535714285715
Scoliosis__S_140.jpg,17,L5,3,5518,584.770206596593,136.04222544400145
Scoliosis__S_140.jpg,17,L5,8,142,570.7464788732394,57.03521126760563
Scoliosis__S_143.jpg,1,T1,1,302,7.725165562913907,250.40066225165563
Scoliosis__S_143.jpg,1,T1,3,87,9.632183908045977,226.11494252873564
Scoliosis__S_143.jpg,2,T2,1,2325,41.17032258064516,247.38150537634408
Scoliosis__S_143.jpg,2,T2,6,36,67.75,73.27777777777777
Scoliosis__S_143.jpg,2,T2,12,532,152.9830827067669,48.96804511278196
Scoliosis__S_143.jpg,3,T3,1,1100,73.00363636363636,62.844545454545454
Scoliosis__S_143.jpg,3,T3,3,5448,113.46806167400881,231.8913362701909
Scoliosis__S_143.jpg,3,T3,14,132,128.9469696969697,53.21212121212121
Scoliosis__S_143.jpg,4,T4,1,279,113.35483870967742,53.60573476702509
Scoliosis__S_143.jpg,4,T4,28,2848,190.8500702247191,185.5814606741573
Scoliosis__S_143.jpg,4,T4,43,190,174.02631578947367,44.973684210526315
Scoliosis__S_143.jpg,5,T5,1,115,187.6695652173913,40.8
Scoliosis__S_143.jpg,5,T5,10,574,226.76829268292684,160.67073170731706
Scoliosis__S_143.jpg,7,T7,2,1061,244.35155513666353,134.38737040527803
Scoliosis__S_143.jpg,7,T7,3,66,431.09090909090907,79.15151515151516
Scoliosis__S_143.jpg,8,T8,1,1759,268.8050028425242,96.16145537237067
Scoliosis__S_143.jpg,8,T8,3,66,272.77272727272725,150.27272727272728
Scoliosis__S_143.jpg,8,T8,7,101,427.8514851485148,60.73267326732673
Scoliosis__S_143.jpg,8,T8,15,701,451.5249643366619,111.37089871611983
Scoliosis__S_143.jpg,8,T8,17,2009,482.966650074664,194.06769537083125
Scoliosis__S_143.jpg,8,T8,141,126,507.6190476190476,197.8968253968254
Scoliosis__S_143.jpg,8,T8,163,306,533.0359477124183,216.55555555555554
Scoliosis__S_143.jpg,9,T9,2,3282,296.3312004875076,103.05850091407679
Scoliosis__S_143.jpg,9,T9,43,519,474.51059730250483,159.89980732177264
Scoliosis__S_143.jpg,9,T9,116,1155,501.66320346320344,198.63463203463203
Scoliosis__S_143.jpg,9,T9,191,66,522.969696969697,226.1969696969697
Scoliosis__S_143.jpg,9,T9,207,103,534.5339805825242,232.27184466019418
Scoliosis__S_143.jpg,10,T10,2,2158,326.85356811862835,100.39249304911955
Scoliosis__S_143.jpg,10,T10,51,36,520.7222222222222,234.66666666666666
Scoliosis__S_143.jpg,10,T10,62,61,528.8032786885246,235.40983606557376
Scoliosis__S_143.jpg,11,T11,1,1200,348.5441666666667,99.43083333333334
Scoliosis__S_143.jpg,11,T11,16,51,414.96078431372547,50.72549019607843
Scoliosis__S_143.jpg,11,T11,17,46,423.3478260869565,53.47826086956522
Scoliosis__S_143.jpg,11,T11,22,160,503.85625,243.55625
Scoliosis__S_143.jpg,12,T12,2,3622,421.1060187741579,120.11623412479294
Scoliosis__S_143.jpg,12,T12,71,36,464.80555555555554,216.77777777777777
Scoliosis__S_143.jpg,12,T12,75,93,472.4516129032258,127.91397849462365
Scoliosis__S_143.jpg,12,T12,122,52,504.40384615384613,164.6346153846154
Scoliosis__S_143.jpg,12,T12,134,71,512.2957746478874,180.67605633802816
Scoliosis__S_143.jpg,12,T12,143,126,524.484126984127,189.93650793650792
Scoliosis__S_143.jpg,12,T12,148,79,537.8987341772151,201.58227848101265
Scoliosis__S_143.jpg,13,L1,1,2700,419.8874074074074,117.78185185185185
Scoliosis__S_143.jpg,13,L1,62,187,447.73262032085563,139.96791443850267
Scoliosis__S_143.jpg,13,L1,145,44,473.6363636363636,120.04545454545455
Scoliosis__S_143.jpg,13,L1,207,31,503.6774193548387,157.93548387096774
Scoliosis__S_143.jpg,14,L2,6,110,517.4090909090909,171.1090909090909
Scoliosis__S_143.jpg,15,L3,4,109,487.10091743119267,236.55045871559633
Scoliosis__S_143.jpg,15,L3,5,155,499.63870967741934,253.0774193548387
Scoliosis__S_143.jpg,15,L3,7,97,537.020618556701,250.48453608247422
Scoliosis__S_143.jpg,16,L4,4,102,536.1274509803922,177.31372549019608
Scoliosis__S_143.jpg,17,L5,1,85,559.5294117647059,184.38823529411764
Scoliosis__S_143.jpg,17,L5,2,661,584.0332829046898,212.30559757942513
Scoliosis__S_144.jpg,1,T1,1,1545,13.972815533980583,172.9728155339806
Scoliosis__S_144.jpg,2,T2,1,2454,40.72330888345558,167.83455582722087
Scoliosis__S_144.jpg,2,T2,3,53,100.24528301886792,199.75471698113208
Scoliosis__S_144.jpg,3,T3,5,5246,92.16336256195196,150.1492565764392
Scoliosis__S_144.jpg,4,T4,2,45,101.93333333333334,107.44444444444444
Scoliosis__S_144.jpg,4,T4,8,49,109.6734693877551,176.22448979591837
Scoliosis__S_144.jpg,4,T4,16,2359,139.95082662144978,115.34251801610851
Scoliosis__S_144.jpg,4,T4,81,61,266.9344262295082,115.90163934426229
Scoliosis__S_144.jpg,5,T5,1,84,139.1547619047619,170.53571428571428
Scoliosis__S_144.jpg,5,T5,11,4520,183.86681415929203,89.29181415929203
Scoliosis__S_144.jpg,5,T5,43,196,264.2755102040816,124.29591836734694
Scoliosis__S_144.jpg,6,T6,23,98,205.70408163265307,132.0408163265306
Scoliosis__S_144.jpg,6,T6,42,57,215.4561403508772,56.14035087719298
Scoliosis__S_144.jpg,6,T6,43,53,216.9245283018868,69.11320754716981
Scoliosis__S_144.jpg,6,T6,47,75,219.58666666666667,43.16
Scoliosis__S_144.jpg,6,T6,60,5539,316.12691821628454,128.67394836613107
Scoliosis__S_144.jpg,7,T7,5,4133,237.76288410355673,89.83837406242439
Scoliosis__S_144.jpg,7,T7,20,71,257.46478873239437,133.2112676056338
Scoliosis__S_144.jpg,7,T7,57,31,336.0967741935484,172.7741935483871
Scoliosis__S_144.jpg,7,T7,69,411,354.31143552311437,183.5985401459854
Scoliosis__S_144.jpg,7,T7,79,47,350.06382978723406,143.6595744680851
Scoliosis__S_144.jpg,7,T7,101,152,367.9078947368421,175.27631578947367
Scoliosis__S_144.jpg,7,T7,103,305,379.1475409836066,191.17704918032786
Scoliosis__S_144.jpg,7,T7,122,144,390.75694444444446,204.90277777777777
Scoliosis__S_144.jpg,8,T8,5,257,262.591439688716,49.14007782101167
Scoliosis__S_144.jpg,8,T8,9,80,252.7625,91.8125
Scoliosis__S_144.jpg,8,T8,30,180,287.18888888888887,83.86666666666666
Scoliosis__S_144.jpg,8,T8,61,748,368.0935828877005,180.29946524064172
Scoliosis__S_144.jpg,8,T8,80,107,354.9252336448598,144.3551401869159
Scoliosis__S_144.jpg,8,T8,103,5152,422.6098602484472,223.71428571428572
Scoliosis__S_144.jpg,8,T8,197,76,480.38157894736844,252.35526315789474
Scoliosis__S_144.jpg,9,T9,4,185,311.8540540540541,76.5081081081081
Scoliosis__S_144.jpg,9,T9,32,71,447.4788732394366,236.35211267605635
Scoliosis__S_144.jpg,9,T9,50,133,463.98496240601503,240.1954887218045
Scoliosis__S_144.jpg,11,T11,1,275,366.28727272727275,141.48727272727274
Scoliosis__S_144.jpg,11,T11,16,193,502.34715025906735,256.07253886010363
Scoliosis__S_144.jpg,11,T11,43,141,555.0780141843971,207.01418439716312
Scoliosis__S_144.jpg,11,T11,47,58,556.7413793103449,226.1551724137931
Scoliosis__S_144.jpg,12,T12,1,75,400.3333333333333,163.72
Scoliosis__S_144.jpg,12,T12,5,37,424.3783783783784,264.13513513513516
Scoliosis__S_144.jpg,12,T12,9,255,449.03921568627453,203.1450980392157
Scoliosis__S_144.jpg,12,T12,24,32,468.34375,218.21875
Scoliosis__S_144.jpg,12,T12,35,49,489.7959183673469,255.28571428571428
Scoliosis__S_144.jpg,12,T12,37,65,492.1384615384615,237.35384615384615
Scoliosis__S_144.jpg,13,L1,7,227,447.9867841409692,191.6431718061674
Scoliosis__S_144.jpg,13,L1,10,174,456.1954022988506,273.17816091954023
Scoliosis__S_144.jpg,13,L1,18,314,474.5541401273885,210.81528662420382
Scoliosis__S_144.jpg,14,L2,2,843,483.5385527876631,276.6429418742586
Scoliosis__S_144.jpg,14,L2,6,859,493.42025611175785,219.66938300349244
Scoliosis__S_144.jpg,14,L2,32,85,515.8,248.54117647058823
Scoliosis__S_144.jpg,15,L3,1,227,487.57709251101323,295.4273127753304
Scoliosis__S_144.jpg,15,L3,28,2001,514.6866566716642,248.0279860069965
Scoliosis__S_144.jpg,15,L3,53,149,561.9865771812081,297.9261744966443
Scoliosis__S_144.jpg,16,L4,1,2124,545.4510357815443,254.75282485875707
Scoliosis__S_144.jpg,16,L4,10,76,563.5921052631579,222.6184210526316
Scoliosis__S_144.jpg,16,L4,23,971,578.707518022657,269.259526261586
Scoliosis__S_144.jpg,17,L5,2,1806,586.4496124031008,223.28792912513842
Scoliosis__S_144.jpg,17,L5,4,37,577.1891891891892,261.4054054054054
Scoliosis__S_146.jpg,1,T1,1,1575,83.48825396825397,168.90920634920636
Scoliosis__S_146.jpg,1,T1,2,37,71.27027027027027,164.27027027027026
Scoliosis__S_146.jpg,2,T2,1,2237,112.05364327223961,169.5409029950827
Scoliosis__S_146.jpg,2,T2,2,180,138.90555555555557,133.24444444444444
Scoliosis__S_146.jpg,2,T2,4,36,156.30555555555554,129.0
Scoliosis__S_146.jpg,3,T3,1,2604,152.48233486943164,159.42549923195085
Scoliosis__S_146.jpg,4,T4,2,3498,201.92853058890796,124.15037164093768
Scoliosis__S_146.jpg,4,T4,17,35,255.2,102.85714285714286
Scoliosis__S_146.jpg,5,T5,2,66,205.9090909090909,88.46969696969697
Scoliosis__S_146.jpg,5,T5,12,441,236.77777777777777,64.66893424036282
Scoliosis__S_146.jpg,5,T5,30,250,250.28,96.108
Scoliosis__S_146.jpg,6,T6,7,949,248.83245521601685,75.1654373024236
Scoliosis__S_146.jpg,7,T7,1,1127,268.1969831410825,61.441881100266194
Scoliosis__S_146.jpg,8,T8,4,1607,289.08587429993776,57.449906658369635
Scoliosis__S_146.jpg,9,T9,1,1255,306.81115537848603,70.39920318725099
Scoliosis__S_146.jpg,10,T10,1,2843,334.61027084066126,56.301442138586
Scoliosis__S_146.jpg,11,T11,1,1576,358.83565989847716,73.126269035533
Scoliosis__S_146.jpg,12,T12,1,2082,381.12968299711815,98.25408261287224
Scoliosis__S_146.jpg,13,L1,1,2837,422.6503348607684,130.93866760662672
Scoliosis__S_146.jpg,14,L2,1,3948,475.30445795339415,171.98606889564337
Scoliosis__S_146.jpg,14,L2,11,563,528.4724689165187,183.21314387211368
Scoliosis__S_146.jpg,14,L2,31,428,561.2990654205607,210.3551401869159
Scoliosis__S_146.jpg,15,L3,1,4473,528.5562262463671,214.28638497652582
Scoliosis__S_146.jpg,15,L3,17,84,564.6309523809524,193.10714285714286
Scoliosis__S_146.jpg,16,L4,1,1533,570.5772994129159,238.1689497716895
Scoliosis__S_146.jpg,17,L5,1,4789,606.8571726874086,227.28126957611192
Scoliosis__S_152.jpg,1,T1,1,2002,103.97502497502498,191.16833166833166
Scoliosis__S_152.jpg,2,T2,1,2170,131.44285714285715,185.71981566820276
Scoliosis__S_152.jpg,3,T3,1,2918,166.7176148046607,176.23166552433173
Scoliosis__S_152.jpg,4,T4,9,1296,197.67361111111111,153.66975308641975
Scoliosis__S_152.jpg,4,T4,47,139,225.5179856115108,142.9640287769784
Scoliosis__S_152.jpg,4,T4,50,61,257.4918032786885,113.08196721311475
Scoliosis__S_152.jpg,5,T5,1,276,200.9855072463768,128.0072463768116
Scoliosis__S_152.jpg,5,T5,12,161,218.8198757763975,89.77018633540372
Scoliosis__S_152.jpg,5,T5,35,168,224.27380952380952,133.69642857142858
Scoliosis__S_152.jpg,5,T5,68,219,250.74885844748857,109.70776255707763
Scoliosis__S_152.jpg,5,T5,74,104,270.49038461538464,113.99038461538461
Scoliosis__S_152.jpg,6,T6,1,1720,233.9418604651163,101.39651162790697
Scoliosis__S_152.jpg,6,T6,41,326,281.61042944785277,101.3282208588957
Scoliosis__S_152.jpg,6,T6,65,5811,326.41094475993805,133.71622784374463
Scoliosis__S_152.jpg,7,T7,2,1061,265.7860508953817,78.19132893496702
Scoliosis__S_152.jpg,7,T7,7,70,245.55714285714285,122.24285714285715
Scoliosis__S_152.jpg,7,T7,46,93,368.97849462365593,229.48387096774192
Scoliosis__S_152.jpg,7,T7,83,232,391.9698275862069,218.35775862068965
Scoliosis__S_152.jpg,8,T8,1,71,265.22535211267603,71.19718309859155
Scoliosis__S_152.jpg,8,T8,5,76,275.2763157894737,68.51315789473684
Scoliosis__S_152.jpg,8,T8,6,80,284.675,70.4375
Scoliosis__S_152.jpg,8,T8,14,83,351.06024096385545,201.6144578313253
Scoliosis__S_152.jpg,8,T8,17,1409,379.0369056068133,202.7806955287438
Scoliosis__S_152.jpg,8,T8,28,3351,431.20143240823637,222.34646374216652
Scoliosis__S_152.jpg,9,T9,8,143,474.5524475524476,202.7762237762238
Scoliosis__S_152.jpg,9,T9,24,955,492.634554973822,167.96963350785342
Scoliosis__S_152.jpg,9,T9,82,478,517.3828451882845,156.918410041841
Scoliosis__S_152.jpg,9,T9,91,40,523.5,123.625
Scoliosis__S_152.jpg,9,T9,121,404,543.3217821782179,124.02227722772277
Scoliosis__S_152.jpg,11,T11,7,85,364.6,144.08235294117648
Scoliosis__S_152.jpg,11,T11,21,37,379.5945945945946,236.7027027027027
Scoliosis__S_152.jpg,11,T11,26,71,388.056338028169,177.8732394366197
Scoliosis__S_152.jpg,11,T11,37,40,388.025,166.25
Scoliosis__S_152.jpg,11,T11,59,297,483.5589225589226,200.34680134680136
Scoliosis__S_152.jpg,11,T11,136,34,498.55882352941177,184.88235294117646
Scoliosis__S_152.jpg,11,T11,140,1129,514.2692648361382,116.01417183348096
Scoliosis__S_152.jpg,11,T11,159,378,516.558201058201,180.84126984126985
Scoliosis__S_152.jpg,11,T11,193,175,525.4457142857143,138.85714285714286
Scoliosis__S_152.jpg,11,T11,253,56,543.7142857142857,155.01785714285714
Scoliosis__S_152.jpg,11,T11,277,70,555.7428571428571,153.47142857142856
Scoliosis__S_152.jpg,12,T12,3,57,381.3859649122807,243.5438596491228
Scoliosis__S_152.jpg,12,T12,9,342,407.7953216374269,246.74561403508773
Scoliosis__S_152.jpg,12,T12,10,556,407.1061151079137,185.85071942446044
Scoliosis__S_152.jpg,12,T12,13,179,433.9608938547486,187.5195530726257
Scoliosis__S_152.jpg,12,T12,24,1231,470.0917952883834,167.19983753046304
Scoliosis__S_152.jpg,12,T12,57,59,475.89830508474574,215.52542372881356
Scoliosis__S_152.jpg,12,T12,88,33,487.6666666666667,190.33333333333334
Scoliosis__S_152.jpg,12,T12,131,77,500.90909090909093,178.87012987012986
Scoliosis__S_152.jpg,12,T12,150,45,510.02222222222224,149.0888888888889
Scoliosis__S_152.jpg,12,T12,163,43,517.953488372093,123.88372093023256
Scoliosis__S_152.jpg,12,T12,197,235,529.931914893617,165.29787234042553
Scoliosis__S_152.jpg,12,T12,259,64,548.375,150.171875
Scoliosis__S_152.jpg,13,L1,3,89,419.7977528089888,256.561797752809
Scoliosis__S_152.jpg,13,L1,4,306,441.73202614379085,176.3856209150327
Scoliosis__S_152.jpg,13,L1,8,34,443.38235294117646,260.94117647058823
Scoliosis__S_152.jpg,13,L1,26,225,468.53333333333336,209.1511111111111
Scoliosis__S_152.jpg,14,L2,4,101,494.4752475247525,214.86138613861385
Scoliosis__S_152.jpg,14,L2,5,42,495.64285714285717,120.21428571428571
Scoliosis__S_152.jpg,14,L2,29,33,545.4848484848485,116.24242424242425
Scoliosis__S_152.jpg,15,L3,7,50,548.7,115.04
Scoliosis__S_152.jpg,16,L4,2,340,557.0382352941176,130.75882352941176
Scoliosis__S_152.jpg,16,L4,4,63,556.047619047619,164.3968253968254
Scoliosis__S_152.jpg,17,L5,1,123,560.0975609756098,174.46341463414635
Scoliosis__S_152.jpg,17,L5,2,33,555.0909090909091,190.1818181818182
Scoliosis__S_152.jpg,17,L5,4,3057,578.2335623159961,113.65685312397775
Scoliosis__S_174.jpg,1,T1,1,2351,35.273075287111865,180.39302424500212
Scoliosis__S_174.jpg,2,T2,1,1929,61.40020736132711,174.0658372213582
Scoliosis__S_174.jpg,3,T3,1,4207,105.79985738055622,151.59329688614216
Scoliosis__S_174.jpg,4,T4,21,3457,150.43505929997107,107.07173850159097
Scoliosis__S_174.jpg,4,T4,57,244,154.3155737704918,212.87295081967213
Scoliosis__S_174.jpg,4,T4,63,83,168.20481927710844,218.3012048192771
Scoliosis__S_174.jpg,5,T5,1,53,153.0566037735849,167.58490566037736
Scoliosis__S_174.jpg,5,T5,2,92,155.22826086956522,194.83695652173913
Scoliosis__S_174.jpg,5,T5,3,69,159.14492753623188,228.4927536231884
Scoliosis__S_174.jpg,5,T5,5,1843,186.23548562126967,52.55615843733044
Scoliosis__S_174.jpg,5,T5,12,278,177.53956834532374,218.26618705035972
Scoliosis__S_174.jpg,5,T5,17,193,210.3782383419689,71.67357512953367
Scoliosis__S_174.jpg,5,T5,31,42,224.95238095238096,23.976190476190474
Scoliosis__S_174.jpg,6,T6,17,124,197.04032258064515,53.70967741935484
Scoliosis__S_174.jpg,6,T6,46,147,296.7074829931973,99.16326530612245
Scoliosis__S_174.jpg,6,T6,56,88,314.15909090909093,44.06818181818182
Scoliosis__S_174.jpg,6,T6,94,829,328.68878166465623,83.74306393244873
Scoliosis__S_174.jpg,6,T6,107,619,329.8772213247173,126.64943457189014
Scoliosis__S_174.jpg,6,T6,125,106,338.2358490566038,106.85849056603773
Scoliosis__S_174.jpg,7,T7,1,2634,236.23158694001518,45.86864085041761
Scoliosis__S_174.jpg,7,T7,14,396,235.0580808080808,244.3939393939394
Scoliosis__S_174.jpg,7,T7,27,210,263.1952380952381,80.1047619047619
Scoliosis__S_174.jpg,7,T7,42,97,281.50515463917526,93.6082474226804
Scoliosis__S_174.jpg,7,T7,53,136,351.5147058823529,139.0735294117647
Scoliosis__S_174.jpg,7,T7,62,88,373.6363636363636,154.4659090909091
Scoliosis__S_174.jpg,7,T7,65,154,386.94805194805195,172.3181818181818
Scoliosis__S_174.jpg,7,T7,68,63,384.04761904761904,140.5873015873016
Scoliosis__S_174.jpg,7,T7,73,36,388.1388888888889,186.58333333333334
Scoliosis__S_174.jpg,7,T7,94,37,411.18918918918916,189.6216216216216
Scoliosis__S_174.jpg,7,T7,106,61,424.0983606557377,176.7704918032787
Scoliosis__S_174.jpg,7,T7,113,43,428.5348837209302,217.37209302325581
